aded,boro,nta_name,DEM,REP,ALL_OTH,total_first2016,total_voted2016,pct_total_first2016_total_voted2016,pct_dem_first2016,pct_rep_first2016,pct_oth_first2016,trump_votes,clinton_votes,total_votes,winner,female_first2016,pct_female_first2016,female_first2016_dem,female_first2016_rep,male_first2016,pct_male_first2016,male_first2016_dem,male_first2016_rep
47024,Brooklyn,Bensonhurst East,13,3,8,24,387,6.2,54.17,12.5,33.33,236,291,604,clinton,11,45.83333333,6,1,13,54.16666667,7,2
47025,Brooklyn,Bensonhurst East,25,4,5,34,455,7.47,73.53,11.76,14.71,260,345,661,clinton,20,58.82352941,14,2,14,41.17647059,11,2
47026,Brooklyn,Bensonhurst East,11,7,13,31,487,6.37,35.48,22.58,41.94,222,259,543,clinton,15,48.38709677,6,2,16,51.61290323,5,5
47027,Brooklyn,Bensonhurst East,13,1,15,29,559,5.19,44.83,3.45,51.72,231,310,589,clinton,13,44.82758621,6,0,16,55.17241379,7,1
47028,Brooklyn,Bensonhurst East,8,5,7,20,412,4.85,40,25,35,240,295,592,clinton,13,65,5,4,7,35,3,1
47029,Brooklyn,Bensonhurst East,15,7,7,29,534,5.43,51.72,24.14,24.14,313,199,642,trump,14,48.27586207,7,3,15,51.72413793,8,4
47030,Brooklyn,Bensonhurst West,15,6,7,28,287,9.76,53.57,21.43,25,125,153,302,clinton,18,64.28571429,12,2,10,35.71428571,3,4
47031,Brooklyn,Bensonhurst East,16,3,9,28,518,5.41,57.14,10.71,32.14,210,287,531,clinton,13,46.42857143,10,0,15,53.57142857,6,3
47032,Brooklyn,Bensonhurst East,4,1,0,5,113,4.42,80,20,0,39,74,126,clinton,4,80,3,1,1,20,1,0
47033,Brooklyn,Bensonhurst East,5,,9,14,197,7.11,35.71,0,64.29,79,117,221,clinton,10,71.42857143,4,0,4,28.57142857,1,0
47034,Brooklyn,Bensonhurst East,5,2,3,10,220,4.55,50,20,30,109,108,246,trump,5,50,2,2,5,50,3,0
47036,Brooklyn,Bensonhurst West,10,3,7,20,370,5.41,50,15,35,167,190,408,clinton,11,55,7,0,9,45,3,3
47037,Brooklyn,Bensonhurst East,12,1,6,19,294,6.46,63.16,5.26,31.58,117,168,310,clinton,13,68.42105263,10,0,6,31.57894737,2,1
47038,Brooklyn,Bensonhurst West,1,1,3,5,137,3.65,20,20,60,61,69,142,clinton,2,40,0,0,3,60,1,1
47039,Brooklyn,Bensonhurst East,13,4,5,22,206,10.68,59.09,18.18,22.73,108,95,219,trump,12,54.54545455,8,1,10,45.45454545,5,3
47040,Brooklyn,Bensonhurst East,5,6,7,18,226,7.96,27.78,33.33,38.89,113,113,263,clinton,8,44.44444444,2,2,10,55.55555556,3,4
47041,Brooklyn,Bensonhurst East,18,5,7,30,452,6.64,60,16.67,23.33,225,225,479,clinton,18,60,12,2,12,40,6,3
47042,Brooklyn,Bensonhurst East,2,1,1,4,170,2.35,50,25,25,103,65,187,trump,3,75,1,1,1,25,1,0
47043,Brooklyn,Bensonhurst East,26,5,16,47,447,10.51,55.32,10.64,34.04,180,260,485,clinton,30,63.82978723,19,1,17,36.17021277,7,4
47044,Brooklyn,Bensonhurst East,24,7,15,46,469,9.81,52.17,15.22,32.61,233,316,592,clinton,27,58.69565217,18,2,19,41.30434783,6,5
47045,Brooklyn,Bensonhurst East,24,5,7,36,470,7.66,66.67,13.89,19.44,169,229,435,clinton,18,50,13,0,18,50,11,5
47046,Brooklyn,Bensonhurst East,15,10,9,34,413,8.23,44.12,29.41,26.47,230,299,569,clinton,19,55.88235294,8,5,15,44.11764706,7,5
47047,Brooklyn,Bensonhurst East,10,12,11,33,456,7.24,30.3,36.36,33.33,265,320,625,clinton,21,63.63636364,7,9,12,36.36363636,3,3
47048,Brooklyn,Bensonhurst East,11,14,9,34,456,7.46,32.35,41.18,26.47,250,188,488,trump,16,47.05882353,7,6,18,52.94117647,4,8
47049,Brooklyn,Bensonhurst East,11,11,11,33,421,7.84,33.33,33.33,33.33,231,178,448,trump,15,45.45454545,7,4,18,54.54545455,4,7
47050,Brooklyn,Bensonhurst East,19,5,7,31,444,6.98,61.29,16.13,22.58,232,301,593,clinton,9,29.03225806,7,2,22,70.96774194,12,3
47051,Brooklyn,Bensonhurst East,13,8,11,32,409,7.82,40.63,25,34.38,152,240,433,clinton,20,62.5,8,5,12,37.5,5,3
47052,Brooklyn,Bensonhurst East,12,2,10,24,235,10.21,50,8.33,41.67,104,134,265,clinton,11,45.83333333,7,1,13,54.16666667,5,1
47053,Brooklyn,Gravesend,19,1,4,24,346,6.94,79.17,4.17,16.67,26,306,358,clinton,13,54.16666667,12,1,11,45.83333333,7,0
47054,Brooklyn,Gravesend,17,2,1,20,323,6.19,85,10,5,15,307,356,clinton,11,55,9,1,9,45,8,1
47055,Brooklyn,Gravesend,32,9,12,53,463,11.45,60.38,16.98,22.64,191,253,488,clinton,23,43.39622642,16,2,30,56.60377358,16,7
47056,Brooklyn,Gravesend,15,5,9,29,340,8.53,51.72,17.24,31.03,162,175,371,clinton,18,62.06896552,9,4,11,37.93103448,6,1
47057,Brooklyn,Gravesend,15,5,11,31,450,6.89,48.39,16.13,35.48,238,203,478,trump,14,45.16129032,7,4,17,54.83870968,8,1
47058,Brooklyn,Gravesend,7,3,4,14,304,4.61,50,21.43,28.57,192,105,324,trump,7,50,4,2,7,50,3,1
47059,Brooklyn,Gravesend,11,6,9,26,449,5.79,42.31,23.08,34.62,266,170,472,trump,11,42.30769231,5,3,15,57.69230769,6,3
47060,Brooklyn,Bath Beach,8,3,4,15,136,11.03,53.33,20,26.67,70,73,203,clinton,6,40,3,2,9,60,5,1
47061,Brooklyn,Bath Beach,22,12,12,46,364,12.64,47.83,26.09,26.09,128,222,431,clinton,26,56.52173913,12,8,20,43.47826087,10,4
47062,Brooklyn,Bath Beach,27,9,12,48,424,11.32,56.25,18.75,25,200,201,443,clinton,26,54.16666667,15,4,22,45.83333333,12,5
47063,Brooklyn,Bensonhurst West,17,6,14,37,414,8.94,45.95,16.22,37.84,225,278,584,clinton,19,51.35135135,9,3,18,48.64864865,8,3
47064,Brooklyn,Bensonhurst West,13,3,7,23,440,5.23,56.52,13.04,30.43,198,225,473,clinton,14,60.86956522,9,1,9,39.13043478,4,2
47065,Brooklyn,Bensonhurst West,16,6,16,38,412,9.22,42.11,15.79,42.11,204,208,462,clinton,18,47.36842105,7,2,20,52.63157895,9,4
47066,Brooklyn,Bensonhurst East,6,3,1,10,195,5.13,60,30,10,107,79,199,trump,6,60,3,2,4,40,3,1
47067,Brooklyn,Gravesend,20,8,7,35,266,13.16,57.14,22.86,20,125,140,282,clinton,20,57.14285714,12,3,15,42.85714286,8,5
47068,Brooklyn,Gravesend,5,,7,12,115,10.43,41.67,0,58.33,56,62,129,clinton,7,58.33333333,2,0,5,41.66666667,3,0
47069,Brooklyn,Bensonhurst East,17,4,8,29,419,6.92,58.62,13.79,27.59,0,0,0,none,17,58.62068966,11,2,12,41.37931034,6,2
47070,Brooklyn,Bensonhurst East,20,5,10,35,347,10.09,57.14,14.29,28.57,0,0,0,none,19,54.28571429,10,3,16,45.71428571,10,2
47071,Brooklyn,Bath Beach,14,6,8,28,374,7.49,50,21.43,28.57,0,0,0,none,13,46.42857143,6,4,15,53.57142857,8,2
47072,Brooklyn,Bensonhurst West,9,3,9,21,244,8.61,42.86,14.29,42.86,0,0,0,none,13,61.9047619,5,1,8,38.0952381,4,2
48001,Brooklyn,Borough Park,3,1,1,5,65,7.69,60,20,20,32,34,66,clinton,4,80,3,1,1,20,0,0
48002,Brooklyn,Borough Park,1,4,2,7,113,6.19,14.29,57.14,28.57,75,34,122,trump,5,71.42857143,1,3,2,28.57142857,0,1
48003,Brooklyn,Borough Park,9,9,6,24,402,5.97,37.5,37.5,25,290,85,415,trump,11,45.83333333,4,2,13,54.16666667,5,7
48004,Brooklyn,Borough Park,16,8,2,26,447,5.82,61.54,30.77,7.69,251,197,553,trump,17,65.38461538,10,6,9,34.61538462,6,2
48005,Brooklyn,Borough Park,12,4,2,18,402,4.48,66.67,22.22,11.11,275,102,425,trump,10,55.55555556,6,3,8,44.44444444,6,1
48006,Brooklyn,Borough Park,11,5,6,22,342,6.43,50,22.73,27.27,255,70,368,trump,12,54.54545455,8,1,10,45.45454545,3,4
48007,Brooklyn,Borough Park,12,4,1,17,393,4.33,70.59,23.53,5.88,302,83,417,trump,11,64.70588235,8,2,6,35.29411765,4,2
48008,Brooklyn,Borough Park,1,,0,1,76,1.32,100,0,0,46,24,78,trump,0,0,0,0,1,100,1,0
48009,Brooklyn,Borough Park,14,5,6,25,449,5.57,56,20,24,333,113,485,trump,11,44,6,2,14,56,8,3
48010,Brooklyn,Borough Park,7,5,2,14,350,4,50,35.71,14.29,393,81,518,trump,6,42.85714286,3,1,8,57.14285714,4,4
48011,Brooklyn,Borough Park,6,1,2,9,336,2.68,66.67,11.11,22.22,228,88,353,trump,5,55.55555556,3,0,4,44.44444444,3,1
48012,Brooklyn,Borough Park,9,2,1,12,356,3.37,75,16.67,8.33,267,53,366,trump,6,50,4,1,6,50,5,1
48013,Brooklyn,Borough Park,11,6,2,19,357,5.32,57.89,31.58,10.53,339,133,540,trump,11,57.89473684,6,4,8,42.10526316,5,2
48014,Brooklyn,Borough Park,15,7,7,29,436,6.65,51.72,24.14,24.14,318,91,450,trump,14,48.27586207,6,4,15,51.72413793,9,3
48015,Brooklyn,Borough Park,8,,3,11,393,2.8,72.73,0,27.27,280,83,401,trump,4,36.36363636,3,0,7,63.63636364,5,0
48016,Brooklyn,Borough Park,9,8,6,23,427,5.39,39.13,34.78,26.09,368,67,490,trump,11,47.82608696,6,2,12,52.17391304,3,6
48017,Brooklyn,Borough Park,6,1,3,10,335,2.99,60,10,30,391,59,516,trump,5,50,5,0,5,50,1,1
48018,Brooklyn,Borough Park,10,4,7,21,470,4.47,47.62,19.05,33.33,415,47,518,trump,9,42.85714286,4,1,12,57.14285714,6,3
48019,Brooklyn,Borough Park,28,7,8,43,495,8.69,65.12,16.28,18.6,349,132,533,trump,16,37.20930233,10,3,27,62.79069767,18,4
48020,Brooklyn,Borough Park,8,1,1,10,250,4,80,10,10,202,17,249,trump,3,30,3,0,7,70,5,1
48021,Brooklyn,Borough Park,9,4,1,14,396,3.54,64.29,28.57,7.14,323,57,416,trump,8,57.14285714,4,3,6,42.85714286,5,1
48022,Brooklyn,Borough Park,11,6,2,19,445,4.27,57.89,31.58,10.53,455,88,577,trump,12,63.15789474,9,2,7,36.84210526,2,4
48023,Brooklyn,Borough Park,19,4,7,30,522,5.75,63.33,13.33,23.33,377,60,489,trump,17,56.66666667,11,3,13,43.33333333,8,1
48024,Brooklyn,Borough Park,7,6,3,16,494,3.24,43.75,37.5,18.75,384,42,474,trump,9,56.25,5,3,7,43.75,2,3
48025,Brooklyn,Borough Park,7,2,3,12,427,2.81,58.33,16.67,25,397,65,527,trump,8,66.66666667,6,0,4,33.33333333,1,2
48026,Brooklyn,Borough Park,10,5,3,18,470,3.83,55.56,27.78,16.67,353,80,474,trump,9,50,6,2,9,50,4,3
48027,Brooklyn,Borough Park,9,4,4,17,437,3.89,52.94,23.53,23.53,394,32,457,trump,10,58.82352941,6,2,7,41.17647059,3,2
48028,Brooklyn,Borough Park,9,7,3,19,493,3.85,47.37,36.84,15.79,448,71,561,trump,10,52.63157895,3,4,9,47.36842105,6,3
48029,Brooklyn,Borough Park,12,6,6,24,487,4.93,50,25,25,379,54,476,trump,10,41.66666667,7,2,14,58.33333333,5,4
48030,Brooklyn,Borough Park,11,4,6,21,469,4.48,52.38,19.05,28.57,397,59,500,trump,8,38.0952381,1,3,13,61.9047619,10,1
48031,Brooklyn,Borough Park,7,1,1,9,215,4.19,77.78,11.11,11.11,139,64,240,trump,5,55.55555556,3,1,4,44.44444444,4,0
48032,Brooklyn,Borough Park,11,3,4,18,453,3.97,61.11,16.67,22.22,335,89,476,trump,9,50,6,1,9,50,5,2
48033,Brooklyn,Borough Park,6,3,5,14,286,4.9,42.86,21.43,35.71,198,78,296,trump,5,35.71428571,2,1,9,64.28571429,4,2
48034,Brooklyn,Borough Park,13,2,1,16,239,6.69,81.25,12.5,6.25,136,104,252,trump,7,43.75,7,0,9,56.25,6,2
48035,Brooklyn,Bensonhurst West,5,1,3,9,67,13.43,55.56,11.11,33.33,20,46,80,clinton,7,77.77777778,4,1,2,22.22222222,1,0
48036,Brooklyn,Bensonhurst East,10,1,11,22,436,5.05,45.45,4.55,50,162,256,477,clinton,8,36.36363636,3,0,14,63.63636364,7,1
48037,Brooklyn,Bensonhurst West,11,1,3,15,206,7.28,73.33,6.67,20,103,99,214,trump,9,60,8,1,6,40,3,0
48038,Brooklyn,Borough Park,11,4,5,20,246,8.13,55,20,25,96,87,209,trump,10,50,3,3,10,50,8,1
48039,Brooklyn,Ocean Parkway South,5,1,6,12,198,6.06,41.67,8.33,50,157,33,202,trump,5,41.66666667,2,0,7,58.33333333,3,1
48040,Brooklyn,Ocean Parkway South,8,4,7,19,475,4,42.11,21.05,36.84,342,124,513,trump,6,31.57894737,3,1,13,68.42105263,5,3
48041,Brooklyn,Ocean Parkway South,7,2,1,10,173,5.78,70,20,10,105,57,180,trump,6,60,5,0,4,40,2,2
48042,Brooklyn,Ocean Parkway South,5,3,6,14,337,4.15,35.71,21.43,42.86,202,124,381,trump,6,42.85714286,3,2,8,57.14285714,2,1
48043,Brooklyn,Bensonhurst East,15,6,10,31,473,6.55,48.39,19.35,32.26,264,273,600,clinton,13,41.93548387,8,1,18,58.06451613,7,5
48044,Brooklyn,Bensonhurst East,16,5,6,27,429,6.29,59.26,18.52,22.22,159,260,477,clinton,15,55.55555556,9,2,12,44.44444444,7,3
48045,Brooklyn,Ocean Parkway South,5,1,2,8,247,3.24,62.5,12.5,25,140,95,263,trump,5,62.5,3,0,3,37.5,2,1
48046,Brooklyn,Ocean Parkway South,3,2,1,6,323,1.86,50,33.33,16.67,217,90,345,trump,3,50,2,1,3,50,1,1
48047,Brooklyn,Ocean Parkway South,4,6,10,20,526,3.8,20,30,50,326,191,549,trump,10,50,2,4,10,50,2,2
48048,Brooklyn,Ocean Parkway South,9,5,8,22,434,5.07,40.91,22.73,36.36,341,83,466,trump,11,50,4,3,11,50,5,2
48049,Brooklyn,Midwood,2,,0,2,94,2.13,100,0,0,41,71,120,clinton,0,0,0,0,2,100,2,0
48050,Brooklyn,Ocean Parkway South,7,5,3,15,352,4.26,46.67,33.33,20,287,48,423,trump,6,40,4,0,9,60,3,5
48051,Brooklyn,Ocean Parkway South,9,7,3,19,367,5.18,47.37,36.84,15.79,276,81,400,trump,8,42.10526316,6,1,11,57.89473684,3,6
48052,Brooklyn,Ocean Parkway South,16,3,6,25,460,5.43,64,12,24,314,134,488,trump,13,52,9,1,12,48,7,2
48053,Brooklyn,Midwood,2,1,0,3,22,13.64,66.67,33.33,0,0,0,0,none,0,0,0,0,3,100,2,1
48054,Brooklyn,Midwood,18,4,5,27,423,6.38,66.67,14.81,18.52,217,69,329,trump,16,59.25925926,13,1,11,40.74074074,5,3
48055,Brooklyn,Midwood,14,3,4,21,497,4.23,66.67,14.29,19.05,318,143,521,trump,10,47.61904762,7,1,11,52.38095238,7,2
48056,Brooklyn,Midwood,14,3,5,22,520,4.23,63.64,13.64,22.73,370,173,598,trump,12,54.54545455,6,2,10,45.45454545,8,1
48057,Brooklyn,Midwood,3,1,0,4,233,1.72,75,25,0,72,152,249,clinton,2,50,1,1,2,50,2,0
48058,Brooklyn,Midwood,2,1,4,7,340,2.06,28.57,14.29,57.14,341,208,633,trump,4,57.14285714,1,0,3,42.85714286,1,1
48059,Brooklyn,Ocean Parkway South,10,7,3,20,517,3.87,50,35,15,388,107,571,trump,9,45,5,3,11,55,5,4
48060,Brooklyn,Ocean Parkway South,9,10,3,22,615,3.58,40.91,45.45,13.64,440,129,663,trump,6,27.27272727,4,1,16,72.72727273,5,9
48061,Brooklyn,Midwood,15,,1,16,489,3.27,93.75,0,6.25,329,263,686,trump,6,37.5,5,0,10,62.5,10,0
48062,Brooklyn,Midwood,14,4,17,35,537,6.52,40,11.43,48.57,273,379,728,clinton,18,51.42857143,8,1,17,48.57142857,6,3
48063,Brooklyn,Midwood,13,5,8,26,521,4.99,50,19.23,30.77,111,346,517,clinton,16,61.53846154,7,4,10,38.46153846,6,1
48064,Brooklyn,Midwood,13,1,0,14,227,6.17,92.86,7.14,0,153,59,244,trump,6,42.85714286,5,1,8,57.14285714,8,0
48065,Brooklyn,Midwood,17,6,9,32,453,7.06,53.13,18.75,28.13,132,128,292,trump,17,53.125,8,3,15,46.875,9,3
48066,Brooklyn,Midwood,9,8,5,22,519,4.24,40.91,36.36,22.73,235,75,354,trump,15,68.18181818,8,3,7,31.81818182,1,5
48067,Brooklyn,Flatbush,2,1,1,4,141,2.84,50,25,25,91,39,152,trump,3,75,2,0,1,25,0,1
48068,Brooklyn,Borough Park,3,,1,4,70,5.71,75,0,25,36,37,77,clinton,2,50,1,0,2,50,2,0
48069,Brooklyn,Bensonhurst West,3,1,4,8,65,12.31,37.5,12.5,50,28,38,74,clinton,6,75,3,1,2,25,0,0
48070,Brooklyn,Midwood,15,5,10,30,526,5.7,50,16.67,33.33,328,184,579,trump,18,60,10,3,12,40,5,2
48071,Brooklyn,Borough Park,5,4,2,11,292,3.77,45.45,36.36,18.18,198,20,246,trump,9,81.81818182,4,4,2,18.18181818,1,0
48072,Brooklyn,Borough Park,8,2,6,16,402,3.98,50,12.5,37.5,0,0,0,none,12,75,4,2,4,25,4,0
49001,Brooklyn,Sunset Park East,10,4,3,17,318,5.35,58.82,23.53,17.65,58,259,347,clinton,9,52.94117647,6,3,8,47.05882353,4,1
49002,Brooklyn,Sunset Park East,9,2,2,13,160,8.13,69.23,15.38,15.38,35,127,191,clinton,9,69.23076923,7,1,4,30.76923077,2,1
49003,Brooklyn,Sunset Park East,9,3,6,18,195,9.23,50,16.67,33.33,49,155,220,clinton,12,66.66666667,6,1,6,33.33333333,3,2
49004,Brooklyn,Sunset Park East,18,2,8,28,317,8.83,64.29,7.14,28.57,103,264,407,clinton,16,57.14285714,11,1,12,42.85714286,7,1
49005,Brooklyn,Sunset Park East,15,2,13,30,272,11.03,50,6.67,43.33,65,201,301,clinton,13,43.33333333,7,1,17,56.66666667,8,1
49006,Brooklyn,Bensonhurst West,6,2,4,12,138,8.7,50,16.67,33.33,51,83,146,clinton,4,33.33333333,1,2,8,66.66666667,5,0
49007,Brooklyn,Dyker Heights,3,,1,4,102,3.92,75,0,25,33,70,108,clinton,3,75,2,0,1,25,1,0
49008,Brooklyn,Sunset Park East,15,3,4,22,253,8.7,68.18,13.64,18.18,146,282,469,clinton,12,54.54545455,9,0,10,45.45454545,6,3
49009,Brooklyn,Sunset Park East,13,4,7,24,257,9.34,54.17,16.67,29.17,93,161,280,clinton,12,50,7,1,12,50,6,3
49010,Brooklyn,Sunset Park East,12,2,8,22,271,8.12,54.55,9.09,36.36,83,182,287,clinton,13,59.09090909,6,1,9,40.90909091,6,1
49011,Brooklyn,Dyker Heights,13,,1,14,151,9.27,92.86,0,7.14,50,97,174,clinton,9,64.28571429,8,0,5,35.71428571,5,0
49012,Brooklyn,Sunset Park East,3,2,0,5,95,5.26,60,40,0,31,69,119,clinton,2,40,2,0,3,60,1,2
49013,Brooklyn,Sunset Park East,6,2,1,9,121,7.44,66.67,22.22,11.11,31,84,129,clinton,4,44.44444444,3,0,5,55.55555556,3,2
49015,Brooklyn,Sunset Park East,3,,1,4,16,25,75,0,25,0,0,0,none,4,100,3,0,0,0,0,0
49016,Brooklyn,Bensonhurst West,18,7,13,38,443,8.58,47.37,18.42,34.21,169,262,474,clinton,22,57.89473684,12,4,16,42.10526316,6,3
49017,Brooklyn,Dyker Heights,18,2,6,26,346,7.51,69.23,7.69,23.08,163,181,378,clinton,16,61.53846154,12,2,10,38.46153846,6,0
49018,Brooklyn,Dyker Heights,4,1,1,6,88,6.82,66.67,16.67,16.67,42,47,100,clinton,5,83.33333333,3,1,1,16.66666667,1,0
49019,Brooklyn,Dyker Heights,12,5,6,23,419,5.49,52.17,21.74,26.09,181,306,599,clinton,10,43.47826087,6,3,13,56.52173913,6,2
49020,Brooklyn,Dyker Heights,7,2,9,18,274,6.57,38.89,11.11,50,192,343,584,clinton,12,66.66666667,5,0,6,33.33333333,2,2
49021,Brooklyn,Bensonhurst West,24,6,9,39,472,8.26,61.54,15.38,23.08,150,272,463,clinton,23,58.97435897,13,5,16,41.02564103,11,1
49022,Brooklyn,Bensonhurst West,22,7,13,42,479,8.77,52.38,16.67,30.95,258,287,626,clinton,24,57.14285714,14,2,18,42.85714286,8,5
49023,Brooklyn,Bensonhurst West,25,6,14,45,403,11.17,55.56,13.33,31.11,156,252,448,clinton,21,46.66666667,14,4,24,53.33333333,11,2
49024,Brooklyn,Bensonhurst West,17,4,12,33,412,8.01,51.52,12.12,36.36,136,193,352,clinton,17,51.51515152,11,1,16,48.48484848,6,3
49025,Brooklyn,Bensonhurst West,25,2,12,39,469,8.32,64.1,5.13,30.77,269,316,660,clinton,27,69.23076923,19,1,12,30.76923077,6,1
49026,Brooklyn,Bensonhurst West,16,6,11,33,430,7.67,48.48,18.18,33.33,205,255,501,clinton,17,51.51515152,11,3,16,48.48484848,5,3
49027,Brooklyn,Bensonhurst West,7,4,3,14,270,5.19,50,28.57,21.43,112,151,295,clinton,7,50,4,2,7,50,3,2
49028,Brooklyn,Bensonhurst West,11,6,10,27,395,6.84,40.74,22.22,37.04,206,150,406,trump,16,59.25925926,6,5,11,40.74074074,5,1
49029,Brooklyn,Bensonhurst West,2,2,1,5,72,6.94,40,40,20,38,36,85,trump,2,40,0,1,3,60,2,1
49030,Brooklyn,Dyker Heights,1,,0,1,15,6.67,100,0,0,102,124,251,clinton,0,0,0,0,1,100,1,0
49031,Brooklyn,Borough Park,5,2,5,12,238,5.04,41.67,16.67,41.67,115,124,260,clinton,7,58.33333333,3,0,5,41.66666667,2,2
49032,Brooklyn,Sunset Park East,2,,1,3,114,2.63,66.67,0,33.33,29,80,125,clinton,1,33.33333333,1,0,2,66.66666667,1,0
49033,Brooklyn,Borough Park,1,1,0,2,81,2.47,50,50,0,49,42,102,trump,0,0,0,0,2,100,1,1
49034,Brooklyn,Bensonhurst West,5,1,6,12,142,8.45,41.67,8.33,50,49,90,154,clinton,6,50,4,0,5,41.66666667,1,0
49035,Brooklyn,Bensonhurst West,11,8,5,24,447,5.37,45.83,33.33,20.83,149,144,310,trump,14,58.33333333,7,5,10,41.66666667,4,3
49036,Brooklyn,Bensonhurst West,6,3,5,14,171,8.19,42.86,21.43,35.71,72,95,179,clinton,6,42.85714286,3,1,8,57.14285714,3,2
49037,Brooklyn,Bensonhurst West,11,8,10,29,478,6.07,37.93,27.59,34.48,225,290,567,clinton,18,62.06896552,9,5,11,37.93103448,2,3
49038,Brooklyn,Bensonhurst West,12,6,11,29,415,6.99,41.38,20.69,37.93,240,306,612,clinton,15,51.72413793,7,2,14,48.27586207,5,4
49039,Brooklyn,Bensonhurst West,13,6,15,34,441,7.71,38.24,17.65,44.12,255,355,699,clinton,15,44.11764706,8,3,19,55.88235294,5,3
49040,Brooklyn,Bensonhurst West,16,2,7,25,413,6.05,64,8,28,234,316,602,clinton,19,76,11,2,6,24,5,0
49041,Brooklyn,Bensonhurst West,25,11,12,48,488,9.84,52.08,22.92,25,222,309,588,clinton,24,50,14,5,24,50,11,6
49042,Brooklyn,Bensonhurst West,8,1,6,15,264,5.68,53.33,6.67,40,62,199,293,clinton,3,20,1,0,12,80,7,1
49043,Brooklyn,Bensonhurst West,14,7,10,31,317,9.78,45.16,22.58,32.26,153,154,335,clinton,14,45.16129032,7,3,17,54.83870968,7,4
49044,Brooklyn,Bensonhurst West,7,6,4,17,170,10,41.18,35.29,23.53,88,88,200,clinton,10,58.82352941,5,2,7,41.17647059,2,4
49045,Brooklyn,Bensonhurst West,7,2,7,16,173,9.25,43.75,12.5,43.75,93,73,190,trump,7,43.75,4,0,9,56.25,3,2
49046,Brooklyn,Bensonhurst West,6,4,2,12,109,11.01,50,33.33,16.67,57,42,111,trump,6,50,4,2,6,50,2,2
49047,Brooklyn,Dyker Heights,17,3,10,30,488,6.15,56.67,10,33.33,123,307,469,clinton,16,53.33333333,9,2,14,46.66666667,8,1
49048,Brooklyn,Dyker Heights,18,12,9,39,511,7.63,46.15,30.77,23.08,291,270,645,trump,20,51.28205128,10,5,19,48.71794872,8,7
49049,Brooklyn,Dyker Heights,18,1,8,27,481,5.61,66.67,3.7,29.63,212,252,526,clinton,16,59.25925926,10,1,11,40.74074074,8,0
49050,Brooklyn,Dyker Heights,22,9,10,41,481,8.52,53.66,21.95,24.39,266,356,677,clinton,16,39.02439024,10,3,25,60.97560976,12,6
49051,Brooklyn,Dyker Heights,18,,9,27,440,6.14,66.67,0,33.33,206,236,501,clinton,16,59.25925926,12,0,11,40.74074074,6,0
49052,Brooklyn,Dyker Heights,11,8,7,26,390,6.67,42.31,30.77,26.92,328,319,727,trump,17,65.38461538,8,5,9,34.61538462,3,3
49053,Brooklyn,Dyker Heights,9,6,14,29,591,4.91,31.03,20.69,48.28,333,265,653,trump,21,72.4137931,8,3,8,27.5862069,1,3
49054,Brooklyn,Bensonhurst West,7,8,9,24,381,6.3,29.17,33.33,37.5,203,157,398,trump,15,62.5,6,2,9,37.5,1,6
49055,Brooklyn,Dyker Heights,3,1,4,8,162,4.94,37.5,12.5,50,59,114,198,clinton,5,62.5,2,1,3,37.5,1,0
49056,Brooklyn,Dyker Heights,1,,0,1,33,3.03,100,0,0,11,18,35,clinton,0,0,0,0,1,100,1,0
49057,Brooklyn,Borough Park,4,2,3,9,159,5.66,44.44,22.22,33.33,113,48,172,trump,7,77.77777778,4,1,2,22.22222222,0,1
49058,Brooklyn,Bensonhurst West,21,11,12,44,479,9.19,47.73,25,27.27,155,188,391,clinton,29,65.90909091,14,6,15,34.09090909,7,5
49059,Brooklyn,Bensonhurst West,17,12,10,39,458,8.52,43.59,30.77,25.64,165,278,498,clinton,22,56.41025641,11,6,17,43.58974359,6,6
49060,Brooklyn,Borough Park,1,,0,1,16,6.25,100,0,0,0,0,0,none,1,100,1,0,0,0,0,0
49061,Brooklyn,Sunset Park East,13,4,6,23,279,8.24,56.52,17.39,26.09,66,198,298,clinton,12,52.17391304,5,2,11,47.82608696,8,2
49062,Brooklyn,Sunset Park West,12,2,3,17,269,6.32,70.59,11.76,17.65,63,142,233,clinton,8,47.05882353,7,0,9,52.94117647,5,2
49063,Brooklyn,Bensonhurst West,8,4,6,18,366,4.92,44.44,22.22,33.33,232,138,418,trump,11,61.11111111,5,3,7,38.88888889,3,1
49064,Brooklyn,Bensonhurst West,13,3,7,23,207,11.11,56.52,13.04,30.43,83,124,236,clinton,18,78.26086957,11,2,5,21.73913043,2,1
49065,Brooklyn,Bensonhurst West,14,7,8,29,404,7.18,48.28,24.14,27.59,0,0,0,none,17,58.62068966,10,4,12,41.37931034,4,3
49066,Brooklyn,Sunset Park East,13,1,4,18,245,7.35,72.22,5.56,22.22,57,189,268,clinton,9,50,8,0,9,50,5,1
49067,Brooklyn,Sunset Park East,10,,3,13,193,6.74,76.92,0,23.08,32,150,204,clinton,11,84.61538462,9,0,2,15.38461538,1,0
49068,Brooklyn,Sunset Park East,2,2,6,10,162,6.17,20,20,60,0,0,0,none,7,70,1,2,3,30,1,0
49069,Brooklyn,Dyker Heights,10,3,10,23,278,8.27,43.48,13.04,43.48,0,0,0,none,14,60.86956522,8,1,9,39.13043478,2,2
49070,Brooklyn,Bensonhurst West,23,4,3,30,442,6.79,76.67,13.33,10,0,0,0,none,17,56.66666667,14,1,13,43.33333333,9,3
