aded,first2016,total_voted_reg2008,total_voted2016,pct_first2016_total_voted_reg2008,pct_first2016_total_voted2016
72090,15,232,418,6.465517241,3.588516746
72091,16,310,539,5.161290323,2.968460111
72092,13,265,486,4.905660377,2.674897119
72093,34,337,553,10.08902077,6.148282098
72094,26,295,567,8.813559322,4.585537919
72095,12,210,315,5.714285714,3.80952381
72096,13,212,342,6.132075472,3.801169591
72097,15,158,285,9.493670886,5.263157895
73001,7,195,418,3.58974359,1.674641148
73002,9,209,393,4.306220096,2.290076336
73003,18,442,750,4.07239819,2.4
73004,3,257,428,1.167315175,0.700934579
73005,13,307,484,4.234527687,2.685950413
73006,17,316,542,5.379746835,3.136531365
73007,6,282,465,2.127659574,1.290322581
73008,2,24,46,8.333333333,4.347826087
73009,15,385,718,3.896103896,2.08913649
73010,13,423,734,3.073286052,1.771117166
73011,28,299,601,9.364548495,4.65890183
73012,15,184,409,8.152173913,3.667481663
73013,17,389,500,4.370179949,3.4
73014,2,64,245,3.125,0.816326531
73015,9,116,235,7.75862069,3.829787234
73016,19,285,525,6.666666667,3.619047619
73017,13,274,460,4.744525547,2.826086957
73018,14,335,545,4.179104478,2.568807339
73019,13,233,432,5.579399142,3.009259259
73020,4,18,37,22.22222222,10.81081081
73021,10,323,533,3.095975232,1.876172608
73022,12,284,511,4.225352113,2.348336595
73023,19,333,622,5.705705706,3.054662379
73024,28,586,754,4.778156997,3.713527851
73025,20,455,691,4.395604396,2.894356006
73026,13,458,641,2.838427948,2.028081123
73027,13,349,519,3.724928367,2.504816956
73028,30,484,758,6.198347107,3.957783641
73029,21,405,692,5.185185185,3.034682081
73030,18,395,591,4.556962025,3.045685279
73031,16,505,661,3.168316832,2.420574887
73032,3,235,442,1.276595745,0.678733032
73033,13,543,773,2.394106814,1.681759379
73034,9,349,450,2.578796562,2
73035,15,560,766,2.678571429,1.958224543
73036,14,434,611,3.225806452,2.291325696
73037,17,420,590,4.047619048,2.881355932
73038,23,491,741,4.684317719,3.10391363
73039,14,462,725,3.03030303,1.931034483
73040,17,383,643,4.438642298,2.643856921
73041,17,380,689,4.473684211,2.467343977
73042,18,257,527,7.003891051,3.415559772
73043,6,59,114,10.16949153,5.263157895
73044,7,298,405,2.348993289,1.728395062
73045,15,215,351,6.976744186,4.273504274
73046,17,238,365,7.142857143,4.657534247
73047,21,364,622,5.769230769,3.376205788
73048,9,206,445,4.368932039,2.02247191
73049,12,280,521,4.285714286,2.303262956
73050,16,306,500,5.22875817,3.2
73051,13,275,444,4.727272727,2.927927928
73052,15,339,494,4.424778761,3.036437247
73053,31,388,591,7.989690722,5.24534687
73054,11,333,458,3.303303303,2.401746725
73055,20,360,592,5.555555556,3.378378378
73056,20,467,667,4.282655246,2.99850075
73057,9,536,729,1.679104478,1.234567901
73058,16,516,667,3.100775194,2.3988006
73059,14,342,454,4.093567251,3.083700441
73060,19,427,607,4.449648712,3.13014827
73061,19,454,610,4.185022026,3.114754098
73062,30,428,573,7.009345794,5.235602094
73063,16,468,630,3.418803419,2.53968254
73064,18,332,479,5.421686747,3.75782881
73065,29,459,656,6.318082789,4.420731707
73066,35,440,587,7.954545455,5.962521295
73067,27,429,580,6.293706294,4.655172414
73068,20,513,738,3.898635478,2.7100271
73069,35,527,752,6.641366224,4.654255319
73070,15,362,506,4.143646409,2.964426877
73071,12,406,541,2.955665025,2.218114603
73072,15,394,567,3.807106599,2.645502646
73073,19,484,656,3.925619835,2.896341463
73074,19,481,737,3.95010395,2.578018996
73075,10,332,482,3.012048193,2.074688797
73076,14,356,499,3.93258427,2.805611222
73077,13,334,475,3.892215569,2.736842105
73078,17,460,644,3.695652174,2.639751553
73079,16,548,731,2.919708029,2.18878249
73080,24,574,727,4.181184669,3.301237964
73081,7,350,437,2,1.601830664
73082,16,357,489,4.481792717,3.27198364
73083,18,416,672,4.326923077,2.678571429
73084,17,255,556,6.666666667,3.057553957
73085,12,254,507,4.724409449,2.366863905
73086,13,539,696,2.41187384,1.867816092
73087,19,524,762,3.625954198,2.49343832
73088,16,386,503,4.14507772,3.180914513
73089,15,441,635,3.401360544,2.362204724
73090,14,394,536,3.553299492,2.611940299
73091,15,485,679,3.092783505,2.209131075
73092,13,317,484,4.100946372,2.685950413
73093,11,394,759,2.791878173,1.449275362
73094,18,449,587,4.008908686,3.066439523
73095,18,385,720,4.675324675,2.5
73096,25,435,572,5.747126437,4.370629371
73097,22,496,686,4.435483871,3.206997085
73098,15,216,386,6.944444444,3.886010363
73099,20,310,527,6.451612903,3.795066414
73100,16,369,648,4.33604336,2.469135802
73101,13,230,383,5.652173913,3.394255875
73102,15,379,532,3.957783641,2.819548872
73103,15,206,383,7.281553398,3.916449086
73104,20,509,691,3.929273084,2.894356006
73105,13,402,535,3.233830846,2.429906542
73106,14,237,577,5.907172996,2.426343154
73107,15,313,521,4.792332268,2.879078695
74001,21,227,294,9.251101322,7.142857143
74002,28,322,440,8.695652174,6.363636364
74003,32,321,435,9.968847352,7.356321839
74004,26,323,452,8.049535604,5.752212389
74005,26,240,301,10.83333333,8.637873754
74006,24,291,414,8.24742268,5.797101449
74007,12,196,380,6.12244898,3.157894737
74008,21,227,520,9.251101322,4.038461538
74009,15,145,243,10.34482759,6.172839506
74010,5,145,347,3.448275862,1.44092219
74011,32,317,427,10.09463722,7.494145199
74012,25,313,433,7.987220447,5.773672055
74013,21,310,415,6.774193548,5.060240964
74014,25,296,395,8.445945946,6.329113924
74015,17,241,433,7.053941909,3.926096998
74016,15,201,318,7.462686567,4.716981132
74017,22,260,408,8.461538462,5.392156863
74018,11,140,193,7.857142857,5.699481865
74019,19,357,457,5.322128852,4.157549234
74020,22,397,635,5.541561713,3.464566929
74021,24,354,657,6.779661017,3.652968037
74022,19,319,620,5.956112853,3.064516129
74023,8,308,692,2.597402597,1.156069364
74024,21,304,521,6.907894737,4.030710173
74025,20,202,388,9.900990099,5.154639175
74026,29,339,444,8.554572271,6.531531532
74027,31,347,473,8.933717579,6.553911205
74028,22,217,297,10.13824885,7.407407407
74029,24,279,375,8.602150538,6.4
74030,9,204,265,4.411764706,3.396226415
74031,18,443,528,4.063205418,3.409090909
74032,27,329,617,8.20668693,4.376012966
74033,20,343,691,5.83090379,2.894356006
74034,22,360,648,6.111111111,3.395061728
74035,28,286,409,9.79020979,6.84596577
74036,9,144,323,6.25,2.786377709
74037,9,189,391,4.761904762,2.301790281
74038,11,280,387,3.928571429,2.842377261
74039,14,343,569,4.081632653,2.460456942
74040,15,432,662,3.472222222,2.265861027
74041,17,519,768,3.275529865,2.213541667
74042,13,452,709,2.876106195,1.833568406
74043,16,505,748,3.168316832,2.139037433
74044,9,449,633,2.004454343,1.421800948
74045,9,528,800,1.704545455,1.125
74046,17,370,569,4.594594595,2.987697715
74047,17,442,682,3.846153846,2.492668622
74048,17,396,603,4.292929293,2.819237148
74049,17,481,688,3.534303534,2.470930233
74050,12,528,694,2.272727273,1.729106628
74051,17,411,570,4.136253041,2.98245614
74052,6,340,470,1.764705882,1.276595745
74053,5,258,568,1.937984496,0.88028169
74054,14,327,549,4.281345566,2.550091075
74055,4,150,339,2.666666667,1.179941003
74056,13,362,664,3.591160221,1.957831325
74057,15,293,564,5.119453925,2.659574468
74058,15,432,627,3.472222222,2.392344498
74059,15,496,784,3.024193548,1.913265306
74060,13,381,583,3.412073491,2.229845626
74061,19,445,647,4.269662921,2.936630603
74062,9,415,657,2.168674699,1.369863014
74063,9,288,475,3.125,1.894736842
74064,10,314,544,3.184713376,1.838235294
74065,3,184,429,1.630434783,0.699300699
74066,10,220,464,4.545454545,2.155172414
74067,14,369,585,3.79403794,2.393162393
74068,15,310,602,4.838709677,2.491694352
74069,24,225,391,10.66666667,6.138107417
74070,21,251,468,8.366533865,4.487179487
74071,9,208,458,4.326923077,1.965065502
74072,5,181,338,2.762430939,1.479289941
74073,15,354,632,4.237288136,2.373417722
74074,15,425,551,3.529411765,2.722323049
74075,15,481,599,3.118503119,2.504173623
74076,19,377,596,5.039787798,3.187919463
74077,29,346,566,8.38150289,5.123674912
74078,20,416,595,4.807692308,3.361344538
74079,8,258,482,3.100775194,1.659751037
74080,10,255,390,3.921568627,2.564102564
74081,9,68,220,13.23529412,4.090909091
74082,9,264,426,3.409090909,2.112676056
74083,10,335,524,2.985074627,1.908396947
74084,11,182,472,6.043956044,2.330508475
74085,6,123,243,4.87804878,2.469135802
74086,12,158,378,7.594936709,3.174603175
74087,17,371,633,4.582210243,2.685624013
74088,34,437,636,7.780320366,5.34591195
74089,12,290,491,4.137931034,2.443991853
74090,11,311,521,3.536977492,2.111324376
74091,14,375,693,3.733333333,2.02020202
74092,14,403,626,3.473945409,2.236421725
74098,10,351,641,2.849002849,1.560062402
74099,16,359,599,4.456824513,2.671118531
74100,13,284,375,4.577464789,3.466666667
74101,6,292,399,2.054794521,1.503759398
74102,7,137,311,5.109489051,2.250803859
74103,16,287,504,5.574912892,3.174603175
74104,14,308,572,4.545454545,2.447552448
74105,29,319,657,9.090909091,4.414003044
74106,12,199,427,6.030150754,2.81030445
74107,6,170,472,3.529411765,1.271186441
75001,14,410,604,3.414634146,2.317880795
75002,13,476,714,2.731092437,1.820728291
75003,13,233,430,5.579399142,3.023255814
75004,18,404,687,4.455445545,2.620087336
75005,9,242,378,3.719008264,2.380952381
75006,21,517,729,4.061895551,2.880658436
75007,15,396,662,3.787878788,2.265861027
75008,13,301,453,4.318936877,2.869757174
75009,16,342,644,4.678362573,2.48447205
75010,22,461,762,4.772234273,2.887139108
75011,22,343,629,6.413994169,3.497615262
75012,19,312,532,6.08974359,3.571428571
75013,34,410,642,8.292682927,5.295950156
75014,17,252,389,6.746031746,4.370179949
75015,16,322,556,4.968944099,2.877697842
75016,11,273,484,4.029304029,2.272727273
75017,25,400,730,6.25,3.424657534
75018,6,236,392,2.542372881,1.530612245
75019,19,342,569,5.555555556,3.339191564
75020,15,409,604,3.667481663,2.483443709
75021,10,330,555,3.03030303,1.801801802
75022,13,205,539,6.341463415,2.41187384
75023,20,570,829,3.50877193,2.412545235
75024,10,274,596,3.649635036,1.677852349
75025,11,444,649,2.477477477,1.694915254
75026,10,331,508,3.021148036,1.968503937
75027,6,229,361,2.620087336,1.662049861
75028,21,411,687,5.109489051,3.056768559
75029,22,321,728,6.853582555,3.021978022
75030,12,319,555,3.761755486,2.162162162
75031,20,275,592,7.272727273,3.378378378
75032,21,367,743,5.722070845,2.826379542
75033,16,366,725,4.371584699,2.206896552
75034,32,330,511,9.696969697,6.26223092
75035,5,175,421,2.857142857,1.187648456
75036,17,340,698,5,2.435530086
75037,17,455,728,3.736263736,2.335164835
75038,3,336,405,0.892857143,0.740740741
75039,10,273,520,3.663003663,1.923076923
75040,20,270,471,7.407407407,4.246284501
75041,21,351,529,5.982905983,3.969754253
75042,6,216,497,2.777777778,1.207243461
75043,16,621,740,2.576489533,2.162162162
75044,6,328,401,1.829268293,1.496259352
75045,19,242,387,7.851239669,4.909560724
75046,6,91,298,6.593406593,2.013422819
75047,8,258,421,3.100775194,1.90023753
75048,11,254,564,4.330708661,1.95035461
75049,27,326,689,8.282208589,3.918722787
75050,10,177,438,5.649717514,2.283105023
75051,26,215,522,12.09302326,4.980842912
75052,10,277,563,3.610108303,1.776198934
75053,20,282,684,7.092198582,2.923976608
75054,21,230,592,9.130434783,3.547297297
75055,6,215,415,2.790697674,1.445783133
75056,8,408,704,1.960784314,1.136363636
75057,10,209,351,4.784688995,2.849002849
75058,24,276,684,8.695652174,3.50877193
75059,19,373,710,5.09383378,2.676056338
75060,0,8,21,0,0
75061,1,19,35,5.263157895,2.857142857
75062,13,307,603,4.234527687,2.155887231
75063,20,302,661,6.622516556,3.025718608
75064,6,110,353,5.454545455,1.699716714
75065,2,8,20,25,10
75066,6,108,172,5.555555556,3.488372093
75067,13,167,353,7.784431138,3.682719547
75068,6,294,578,2.040816327,1.038062284
75069,4,92,196,4.347826087,2.040816327
75070,24,403,689,5.955334988,3.483309144
75071,21,791,917,2.654867257,2.290076336
75072,14,551,643,2.540834846,2.177293935
75073,26,273,646,9.523809524,4.024767802
75074,32,264,484,12.12121212,6.611570248
75075,17,235,458,7.234042553,3.711790393
75076,20,252,476,7.936507937,4.201680672
75077,7,164,287,4.268292683,2.43902439
75078,23,215,387,10.69767442,5.943152455
75079,21,286,505,7.342657343,4.158415842
75080,13,281,454,4.62633452,2.863436123
75081,10,144,279,6.944444444,3.584229391
75082,10,294,529,3.401360544,1.890359168
75083,21,334,590,6.28742515,3.559322034
75084,16,265,486,6.037735849,3.29218107
75085,22,269,479,8.178438662,4.592901879
75086,4,75,140,5.333333333,2.857142857
75087,18,376,640,4.787234043,2.8125
75088,14,343,575,4.081632653,2.434782609
75089,4,160,255,2.5,1.568627451
75090,29,229,345,12.66375546,8.405797101
75091,39,292,542,13.35616438,7.195571956
75092,40,365,577,10.95890411,6.932409012
75093,0,0,0,0,0
75094,17,314,496,5.414012739,3.427419355
75095,10,340,556,2.941176471,1.798561151
75096,7,255,401,2.745098039,1.74563591
75097,11,515,747,2.13592233,1.472556894
75098,14,368,530,3.804347826,2.641509434
75099,11,339,541,3.244837758,2.033271719
75100,7,327,504,2.140672783,1.388888889
75101,0,1,3,0,0
75107,8,262,514,3.053435115,1.556420233
75108,14,277,633,5.054151625,2.211690363
75109,15,287,492,5.226480836,3.048780488
75110,6,340,544,1.764705882,1.102941176
75111,22,372,683,5.913978495,3.221083455
75112,19,643,778,2.954898911,2.442159383
75113,7,348,566,2.011494253,1.236749117
75114,17,544,653,3.125,2.603369066
75115,16,308,535,5.194805195,2.990654206
76001,15,383,766,3.916449086,1.958224543
76002,21,325,650,6.461538462,3.230769231
76003,12,302,528,3.973509934,2.272727273
76004,12,309,593,3.883495146,2.023608769
76005,18,276,479,6.52173913,3.75782881
76006,31,529,804,5.860113422,3.855721393
76007,12,294,481,4.081632653,2.494802495
76008,13,271,557,4.79704797,2.333931777
76009,13,301,522,4.318936877,2.490421456
76010,27,475,761,5.684210526,3.547963206
76011,21,175,495,12,4.242424242
76012,18,341,626,5.278592375,2.875399361
76013,13,390,522,3.333333333,2.490421456
76014,13,311,636,4.180064309,2.044025157
76015,9,286,406,3.146853147,2.216748768
76016,13,506,776,2.56916996,1.675257732
76017,27,362,568,7.458563536,4.753521127
76018,20,246,617,8.130081301,3.241491086
76019,18,261,523,6.896551724,3.4416826
76020,31,428,741,7.242990654,4.183535762
76021,33,569,794,5.799648506,4.156171285
76022,11,438,662,2.511415525,1.66163142
76023,10,281,494,3.558718861,2.024291498
76024,13,411,601,3.163017032,2.163061564
76025,18,515,800,3.495145631,2.25
76026,15,431,711,3.480278422,2.109704641
76027,14,347,691,4.034582133,2.026049204
76028,18,449,687,4.008908686,2.620087336
76029,11,286,453,3.846153846,2.428256071
76030,14,258,410,5.426356589,3.414634146
76031,18,328,682,5.487804878,2.639296188
76032,12,391,596,3.069053708,2.013422819
76033,16,314,589,5.095541401,2.716468591
76034,13,473,704,2.748414376,1.846590909
76035,17,454,725,3.744493392,2.344827586
76036,11,237,466,4.641350211,2.360515021
76037,17,290,483,5.862068966,3.519668737
76038,23,333,541,6.906906907,4.251386322
76039,28,419,645,6.682577566,4.341085271
76040,19,437,710,4.347826087,2.676056338
76041,13,249,636,5.220883534,2.044025157
76042,24,458,591,5.240174672,4.060913706
76043,17,413,587,4.11622276,2.896081772
76044,17,417,638,4.076738609,2.664576803
76045,14,347,516,4.034582133,2.713178295
76046,15,417,613,3.597122302,2.446982055
76047,17,276,485,6.15942029,3.505154639
76048,47,474,706,9.915611814,6.657223796
76049,33,406,725,8.128078818,4.551724138
76050,10,382,619,2.617801047,1.615508885
76051,29,493,773,5.882352941,3.751617076
76052,15,325,640,4.615384615,2.34375
76053,16,295,609,5.423728814,2.6272578
76054,15,367,761,4.08719346,1.97109067
76055,20,377,702,5.305039788,2.849002849
76056,7,211,452,3.317535545,1.548672566
76057,14,476,680,2.941176471,2.058823529
76058,18,571,701,3.152364273,2.567760342
76059,20,464,674,4.310344828,2.96735905
76060,19,385,696,4.935064935,2.729885057
76061,12,312,596,3.846153846,2.013422819
76062,22,462,681,4.761904762,3.230543319
76063,11,340,538,3.235294118,2.044609665
76064,13,448,591,2.901785714,2.199661591
76065,31,513,713,6.04288499,4.347826087
76066,21,272,669,7.720588235,3.139013453
76067,10,414,712,2.415458937,1.404494382
76068,13,435,711,2.988505747,1.828410689
76069,9,477,666,1.886792453,1.351351351
76070,11,378,494,2.91005291,2.226720648
76071,17,410,711,4.146341463,2.390998594
76072,20,433,707,4.618937644,2.828854314
76073,25,275,494,9.090909091,5.060728745
76074,15,328,527,4.573170732,2.84629981
76075,26,429,723,6.060606061,3.596127248
76076,14,285,662,4.912280702,2.114803625
76077,33,464,682,7.112068966,4.838709677
76078,18,400,531,4.5,3.389830508
76079,10,354,681,2.824858757,1.468428781
76080,8,284,741,2.816901408,1.079622132
76081,11,217,478,5.069124424,2.30125523
76082,8,189,544,4.232804233,1.470588235
76083,14,511,633,2.739726027,2.211690363
76084,12,420,616,2.857142857,1.948051948
76085,15,405,584,3.703703704,2.568493151
76086,18,273,518,6.593406593,3.474903475
76087,8,82,204,9.756097561,3.921568627
76088,12,392,633,3.06122449,1.895734597
76089,13,193,392,6.735751295,3.316326531
76099,16,253,616,6.324110672,2.597402597
76100,11,303,587,3.630363036,1.873935264
76101,15,298,548,5.033557047,2.737226277
76102,16,288,479,5.555555556,3.340292276
76103,19,159,315,11.94968553,6.031746032
77001,13,122,206,10.6557377,6.310679612
77002,9,138,231,6.52173913,3.896103896
77003,16,349,575,4.584527221,2.782608696
77004,27,281,494,9.608540925,5.465587045
77005,20,331,531,6.042296073,3.766478343
77006,23,329,539,6.990881459,4.26716141
77007,26,392,614,6.632653061,4.234527687
77008,27,313,556,8.626198083,4.856115108
77009,25,313,564,7.987220447,4.432624113
77010,23,294,543,7.823129252,4.23572744
77011,23,311,567,7.395498392,4.05643739
77012,7,236,386,2.966101695,1.813471503
77013,21,249,421,8.43373494,4.988123515
77014,34,343,551,9.912536443,6.170598911
77015,8,151,268,5.298013245,2.985074627
77016,20,272,417,7.352941176,4.79616307
77017,8,112,208,7.142857143,3.846153846
77018,26,294,520,8.843537415,5
77019,34,325,541,10.46153846,6.284658041
77020,15,231,408,6.493506494,3.676470588
77021,23,326,569,7.055214724,4.042179262
77022,29,352,613,8.238636364,4.730831974
77023,22,317,510,6.940063091,4.31372549
77024,17,301,425,5.647840532,4
77025,20,421,658,4.750593824,3.039513678
77026,7,163,253,4.294478528,2.766798419
77027,27,400,635,6.75,4.251968504
77028,38,395,627,9.620253165,6.060606061
77029,7,131,203,5.34351145,3.448275862
77030,8,228,349,3.50877193,2.29226361
77031,8,49,72,16.32653061,11.11111111
77032,22,299,505,7.357859532,4.356435644
77033,7,183,359,3.825136612,1.949860724
77034,17,258,439,6.589147287,3.872437358
77035,13,163,296,7.975460123,4.391891892
77036,20,324,532,6.172839506,3.759398496
77037,18,287,432,6.271777003,4.166666667
77038,13,172,311,7.558139535,4.180064309
77039,23,303,527,7.590759076,4.364326376
77040,16,219,386,7.305936073,4.14507772
77041,22,246,429,8.943089431,5.128205128
77042,25,291,510,8.591065292,4.901960784
77043,29,306,560,9.477124183,5.178571429
77044,27,270,494,10,5.465587045
77045,7,190,352,3.684210526,1.988636364
77046,21,231,427,9.090909091,4.918032787
77047,8,272,492,2.941176471,1.62601626
77048,11,205,404,5.365853659,2.722772277
77049,10,127,204,7.874015748,4.901960784
77050,26,289,513,8.996539792,5.068226121
77051,27,271,457,9.963099631,5.90809628
77052,16,66,92,24.24242424,17.39130435
77053,15,347,572,4.322766571,2.622377622
77054,27,299,506,9.030100334,5.335968379
77055,21,340,528,6.176470588,3.977272727
77056,22,284,479,7.746478873,4.592901879
77057,32,288,478,11.11111111,6.694560669
77058,11,476,652,2.31092437,1.687116564
77059,6,223,329,2.69058296,1.823708207
77060,15,297,392,5.050505051,3.826530612
77061,5,108,180,4.62962963,2.777777778
77062,26,325,553,8,4.701627486
77063,12,252,441,4.761904762,2.721088435
77064,13,98,163,13.26530612,7.975460123
77065,20,330,542,6.060606061,3.6900369
77066,1,39,54,2.564102564,1.851851852
77067,15,168,354,8.928571429,4.237288136
77068,27,309,493,8.737864078,5.476673428
77071,13,317,600,4.100946372,2.166666667
77072,8,259,403,3.088803089,1.985111663
77074,15,327,544,4.587155963,2.757352941
77075,11,214,391,5.140186916,2.813299233
77076,19,266,448,7.142857143,4.241071429
77077,5,173,256,2.89017341,1.953125
77078,25,306,569,8.169934641,4.393673111
77079,15,178,333,8.426966292,4.504504505
77080,9,151,240,5.960264901,3.75
77081,24,249,370,9.638554217,6.486486486
77082,6,125,204,4.8,2.941176471
78001,39,301,478,12.95681063,8.158995816
78002,11,183,292,6.010928962,3.767123288
78003,42,304,509,13.81578947,8.251473477
78004,23,153,243,15.03267974,9.465020576
78005,26,217,388,11.98156682,6.701030928
78006,47,425,676,11.05882353,6.952662722
78007,6,76,151,7.894736842,3.973509934
78008,31,228,485,13.59649123,6.391752577
78009,19,220,379,8.636363636,5.013192612
78010,49,262,444,18.70229008,11.03603604
78011,31,274,457,11.31386861,6.783369803
78012,10,214,416,4.672897196,2.403846154
78013,35,308,519,11.36363636,6.743737958
78014,30,275,499,10.90909091,6.012024048
78015,19,173,310,10.98265896,6.129032258
78016,18,196,316,9.183673469,5.696202532
78017,12,146,259,8.219178082,4.633204633
78018,22,231,458,9.523809524,4.80349345
78019,22,231,461,9.523809524,4.772234273
78020,17,197,372,8.629441624,4.569892473
78021,24,214,369,11.21495327,6.504065041
78022,20,236,358,8.474576271,5.586592179
78023,25,247,439,10.12145749,5.69476082
78024,16,213,386,7.511737089,4.14507772
78025,22,259,483,8.494208494,4.554865424
78026,21,258,457,8.139534884,4.595185996
78027,21,289,495,7.266435986,4.242424242
78028,18,248,396,7.258064516,4.545454545
78029,29,291,530,9.965635739,5.471698113
78030,17,212,350,8.018867925,4.857142857
78031,37,340,531,10.88235294,6.967984934
78032,33,267,463,12.35955056,7.127429806
78033,29,418,676,6.937799043,4.289940828
78034,19,267,430,7.116104869,4.418604651
78035,9,111,168,8.108108108,5.357142857
78036,24,317,528,7.570977918,4.545454545
78037,0,45,63,0,0
78038,36,343,598,10.49562682,6.02006689
78039,10,86,228,11.62790698,4.385964912
78040,25,401,605,6.234413965,4.132231405
78041,25,500,699,5,3.576537911
78042,0,1,3,0,0
78043,11,91,187,12.08791209,5.882352941
78044,26,311,515,8.360128617,5.048543689
78045,17,193,353,8.808290155,4.815864023
78046,16,181,349,8.839779006,4.584527221
78047,34,312,548,10.8974359,6.204379562
78048,28,571,700,4.903677758,4
78049,28,415,576,6.746987952,4.861111111
78050,34,375,559,9.066666667,6.082289803
78051,36,240,444,15,8.108108108
78052,19,228,414,8.333333333,4.589371981
78053,18,272,512,6.617647059,3.515625
78054,9,198,327,4.545454545,2.752293578
78059,18,223,432,8.071748879,4.166666667
78060,22,234,467,9.401709402,4.710920771
78061,17,158,310,10.75949367,5.483870968
78062,24,170,312,14.11764706,7.692307692
78063,12,141,244,8.510638298,4.918032787
78064,25,239,367,10.46025105,6.811989101
78065,21,250,500,8.4,4.2
78066,35,161,297,21.73913043,11.78451178
78067,22,278,452,7.913669065,4.867256637
78068,3,103,171,2.912621359,1.754385965
78069,32,370,489,8.648648649,6.54396728
78070,18,242,364,7.438016529,4.945054945
78071,20,224,365,8.928571429,5.479452055
78072,10,129,283,7.751937984,3.533568905
78073,11,181,298,6.077348066,3.691275168
79001,37,214,356,17.28971963,10.39325843
79002,40,323,459,12.38390093,8.71459695
79003,29,345,483,8.405797101,6.004140787
79004,26,291,461,8.934707904,5.639913232
79005,14,269,420,5.204460967,3.333333333
79006,20,218,372,9.174311927,5.376344086
79007,30,301,471,9.966777409,6.369426752
79008,21,273,458,7.692307692,4.585152838
79009,15,150,228,10,6.578947368
79010,19,272,454,6.985294118,4.185022026
79011,7,118,220,5.93220339,3.181818182
79012,7,69,112,10.14492754,6.25
79013,23,344,556,6.686046512,4.136690647
79014,3,91,144,3.296703297,2.083333333
79015,20,290,435,6.896551724,4.597701149
79016,23,306,440,7.516339869,5.227272727
79017,23,319,508,7.210031348,4.527559055
79018,20,271,428,7.380073801,4.672897196
79019,7,226,317,3.097345133,2.208201893
79020,15,223,361,6.726457399,4.155124654
79021,24,190,317,12.63157895,7.570977918
79022,5,158,271,3.164556962,1.84501845
79023,13,234,394,5.555555556,3.299492386
79024,22,297,473,7.407407407,4.651162791
79025,21,299,476,7.023411371,4.411764706
79026,27,318,537,8.490566038,5.027932961
79027,36,358,582,10.05586592,6.18556701
79028,30,389,598,7.712082262,5.016722408
79029,0,6,7,0,0
79030,18,268,396,6.71641791,4.545454545
79031,29,232,441,12.5,6.575963719
79032,25,288,459,8.680555556,5.446623094
79033,18,285,485,6.315789474,3.711340206
79034,26,251,423,10.35856574,6.146572104
79035,28,311,490,9.003215434,5.714285714
79036,19,362,536,5.248618785,3.544776119
79037,18,269,439,6.691449814,4.10022779
79038,26,351,534,7.407407407,4.868913858
79039,39,362,558,10.77348066,6.989247312
79040,28,344,600,8.139534884,4.666666667
79041,23,298,536,7.718120805,4.291044776
79042,43,320,534,13.4375,8.052434457
79043,24,269,452,8.921933086,5.309734513
79044,23,254,491,9.05511811,4.684317719
79045,21,231,433,9.090909091,4.849884527
79046,21,346,521,6.069364162,4.030710173
79047,29,288,467,10.06944444,6.209850107
79048,25,340,505,7.352941176,4.95049505
79049,26,342,498,7.602339181,5.220883534
79050,24,338,486,7.100591716,4.938271605
79051,17,346,441,4.913294798,3.854875283
79052,20,265,440,7.547169811,4.545454545
79053,26,305,490,8.524590164,5.306122449
79054,21,193,327,10.88082902,6.422018349
79055,4,65,112,6.153846154,3.571428571
79056,17,303,504,5.610561056,3.373015873
79057,29,422,630,6.872037915,4.603174603
79058,31,362,504,8.563535912,6.150793651
79059,28,315,492,8.888888889,5.691056911
79060,18,189,255,9.523809524,7.058823529
79061,29,370,529,7.837837838,5.482041588
79062,26,349,552,7.449856734,4.710144928
79063,25,278,443,8.992805755,5.643340858
79064,31,313,448,9.904153355,6.919642857
79065,19,249,374,7.630522088,5.080213904
79066,21,272,403,7.720588235,5.210918114
79067,7,165,246,4.242424242,2.845528455
79068,14,521,625,2.687140115,2.24
79069,15,552,652,2.717391304,2.300613497
79070,14,225,352,6.222222222,3.977272727
79071,16,170,246,9.411764706,6.504065041
79072,14,310,557,4.516129032,2.513464991
79073,25,221,383,11.31221719,6.527415144
79074,4,43,84,9.302325581,4.761904762
79075,20,320,550,6.25,3.636363636
79076,22,293,446,7.508532423,4.932735426
79077,9,87,140,10.34482759,6.428571429
79078,5,123,202,4.06504065,2.475247525
79079,5,131,217,3.816793893,2.304147465
79082,9,120,210,7.5,4.285714286
79083,29,313,502,9.265175719,5.77689243
79084,25,366,557,6.830601093,4.488330341
79085,19,221,331,8.597285068,5.740181269
79086,16,338,509,4.733727811,3.143418468
79087,30,153,260,19.60784314,11.53846154
79088,4,42,53,9.523809524,7.547169811
79089,21,283,471,7.4204947,4.458598726
79090,16,523,626,3.059273423,2.555910543
80001,18,205,291,8.780487805,6.18556701
80002,2,48,275,4.166666667,0.727272727
80003,26,429,542,6.060606061,4.79704797
80004,19,159,225,11.94968553,8.444444444
80005,13,122,171,10.6557377,7.602339181
80006,12,211,312,5.687203791,3.846153846
80007,18,210,317,8.571428571,5.678233438
80008,12,190,312,6.315789474,3.846153846
80009,12,163,266,7.36196319,4.511278195
80010,25,255,425,9.803921569,5.882352941
80011,11,79,136,13.92405063,8.088235294
80012,4,137,240,2.919708029,1.666666667
80013,15,243,425,6.172839506,3.529411765
80014,20,313,458,6.389776358,4.366812227
